kind,id,file,declaration,axioms,n_axioms,uses_sorry_axiom,beyond_standard,status,elapsed_seconds
survivor,verina_basic_50__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_50/verina_basic_50__T1_let_intro__0/model_goedel-prover-v2-8b.lean,Abs_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.525
survivor,verina_basic_50__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_50/verina_basic_50__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,Abs_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.284
survivor,verina_basic_50__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_50/verina_basic_50__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,Abs_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.235
survivor,verina_basic_50__T4_cond_invert__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_50/verina_basic_50__T4_cond_invert__0/model_deepseek-prover-v2-7b.lean,Abs_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.198
survivor,verina_basic_50__T4_cond_invert__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_50/verina_basic_50__T4_cond_invert__0/model_deepseek-prover-v2-7b__hard_unfold.lean,Abs_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.471
survivor,verina_basic_50__T4_cond_invert__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_50/verina_basic_50__T4_cond_invert__0/model_goedel-prover-v2-32b.lean,Abs_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.815
survivor,verina_basic_50__T4_cond_invert__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_50/verina_basic_50__T4_cond_invert__0/model_goedel-prover-v2-8b.lean,Abs_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.65
survivor,verina_basic_50__T4_cond_invert__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_50/verina_basic_50__T4_cond_invert__0/model_goedel-prover-v2-8b__avoid_unfold.lean,Abs_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.569
survivor,verina_basic_50__T4_cond_invert__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_50/verina_basic_50__T4_cond_invert__0/model_goedel-prover-v2-8b__hard_unfold.lean,Abs_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.918
survivor,verina_basic_55__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_55/verina_basic_55__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,Compare_spec_satisfied,propext,1,False,,clean,7.41
survivor,verina_basic_55__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_55/verina_basic_55__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,Compare_spec_satisfied,propext,1,False,,clean,7.58
survivor,verina_basic_55__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_55/verina_basic_55__T1_let_intro__0/model_goedel-prover-v2-32b.lean,Compare_spec_satisfied,propext,1,False,,clean,7.303
survivor,verina_basic_55__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_55/verina_basic_55__T1_let_intro__0/model_goedel-prover-v2-8b.lean,Compare_spec_satisfied,propext,1,False,,clean,7.652
survivor,verina_basic_55__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_55/verina_basic_55__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,Compare_spec_satisfied,propext,1,False,,clean,7.134
survivor,verina_basic_55__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_55/verina_basic_55__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,Compare_spec_satisfied,propext,1,False,,clean,7.253
survivor,verina_basic_55__T1_let_intro__0|qwen3-14b,artifacts/variants/verina_basic_55/verina_basic_55__T1_let_intro__0/model_qwen3-14b.lean,Compare_spec_satisfied,propext,1,False,,clean,0.97
survivor,verina_basic_55__T1_let_intro__0|qwen3-14b__neutral,artifacts/variants/verina_basic_55/verina_basic_55__T1_let_intro__0/model_qwen3-14b__neutral.lean,Compare_spec_satisfied,propext,1,False,,clean,0.897
survivor,verina_basic_55__T4_cond_invert__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_55/verina_basic_55__T4_cond_invert__0/model_deepseek-prover-v2-7b.lean,Compare_spec_satisfied,propext,1,False,,clean,7.139
survivor,verina_basic_55__T4_cond_invert__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_55/verina_basic_55__T4_cond_invert__0/model_deepseek-prover-v2-7b__hard_unfold.lean,Compare_spec_satisfied,propext,1,False,,clean,7.127
survivor,verina_basic_55__T4_cond_invert__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_55/verina_basic_55__T4_cond_invert__0/model_goedel-prover-v2-32b.lean,Compare_spec_satisfied,propext,1,False,,clean,7.464
survivor,verina_basic_55__T4_cond_invert__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_55/verina_basic_55__T4_cond_invert__0/model_goedel-prover-v2-8b.lean,Compare_spec_satisfied,propext,1,False,,clean,7.36
survivor,verina_basic_55__T4_cond_invert__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_55/verina_basic_55__T4_cond_invert__0/model_goedel-prover-v2-8b__avoid_unfold.lean,Compare_spec_satisfied,propext,1,False,,clean,7.131
survivor,verina_basic_55__T4_cond_invert__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_55/verina_basic_55__T4_cond_invert__0/model_goedel-prover-v2-8b__hard_unfold.lean,Compare_spec_satisfied,propext,1,False,,clean,7.411
survivor,verina_basic_55__T4_cond_invert__0|qwen3-14b,artifacts/variants/verina_basic_55/verina_basic_55__T4_cond_invert__0/model_qwen3-14b.lean,Compare_spec_satisfied,propext,1,False,,clean,0.967
survivor,verina_basic_55__T4_cond_invert__0|qwen3-14b__neutral,artifacts/variants/verina_basic_55/verina_basic_55__T4_cond_invert__0/model_qwen3-14b__neutral.lean,Compare_spec_satisfied,propext,1,False,,clean,0.966
survivor,verina_basic_55__T5_branch_extract__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_55/verina_basic_55__T5_branch_extract__0/model_deepseek-prover-v2-7b.lean,Compare_spec_satisfied,propext,1,False,,clean,7.722
survivor,verina_basic_55__T5_branch_extract__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_55/verina_basic_55__T5_branch_extract__0/model_deepseek-prover-v2-7b__hard_unfold.lean,Compare_spec_satisfied,propext,1,False,,clean,7.675
survivor,verina_basic_55__T5_branch_extract__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_55/verina_basic_55__T5_branch_extract__0/model_goedel-prover-v2-32b.lean,Compare_spec_satisfied,propext,1,False,,clean,7.862
survivor,verina_basic_55__T5_branch_extract__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_55/verina_basic_55__T5_branch_extract__0/model_goedel-prover-v2-8b.lean,Compare_spec_satisfied,propext,1,False,,clean,7.623
survivor,verina_basic_55__T5_branch_extract__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_55/verina_basic_55__T5_branch_extract__0/model_goedel-prover-v2-8b__hard_unfold.lean,Compare_spec_satisfied,propext,1,False,,clean,7.499
survivor,verina_basic_59__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_59/verina_basic_59__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.426
survivor,verina_basic_59__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_59/verina_basic_59__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.029
survivor,verina_basic_59__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_59/verina_basic_59__T1_let_intro__0/model_goedel-prover-v2-32b.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,6.605
survivor,verina_basic_59__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_59/verina_basic_59__T1_let_intro__0/model_goedel-prover-v2-8b.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,6.779
survivor,verina_basic_59__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_59/verina_basic_59__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,6.659
survivor,verina_basic_59__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_59/verina_basic_59__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,6.72
survivor,verina_basic_59__T1_let_intro__0|qwen3-14b,artifacts/variants/verina_basic_59/verina_basic_59__T1_let_intro__0/model_qwen3-14b.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,0.984
survivor,verina_basic_59__T1_let_intro__0|qwen3-14b__neutral,artifacts/variants/verina_basic_59/verina_basic_59__T1_let_intro__0/model_qwen3-14b__neutral.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,0.939
survivor,verina_basic_59__T3_comm_swap__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__0/model_deepseek-prover-v2-7b.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.877
survivor,verina_basic_59__T3_comm_swap__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__0/model_goedel-prover-v2-32b.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.552
survivor,verina_basic_59__T3_comm_swap__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__0/model_goedel-prover-v2-8b.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.896
survivor,verina_basic_59__T3_comm_swap__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__0/model_goedel-prover-v2-8b__avoid_unfold.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.943
survivor,verina_basic_59__T3_comm_swap__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__0/model_goedel-prover-v2-8b__hard_unfold.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.998
survivor,verina_basic_59__T3_comm_swap__1|deepseek-prover-v2-7b,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__1/model_deepseek-prover-v2-7b.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.839
survivor,verina_basic_59__T3_comm_swap__1|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__1/model_deepseek-prover-v2-7b__hard_unfold.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.883
survivor,verina_basic_59__T3_comm_swap__1|goedel-prover-v2-32b,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__1/model_goedel-prover-v2-32b.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.573
survivor,verina_basic_59__T3_comm_swap__1|goedel-prover-v2-8b,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__1/model_goedel-prover-v2-8b.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.302
survivor,verina_basic_59__T3_comm_swap__1|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__1/model_goedel-prover-v2-8b__avoid_unfold.lean,DoubleQuadruple_spec_satisfied,propext,1,False,,clean,7.055
survivor,verina_basic_59__T3_comm_swap__1|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_59/verina_basic_59__T3_comm_swap__1/model_goedel-prover-v2-8b__hard_unfold.lean,DoubleQuadruple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.712
survivor,verina_basic_6__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_6/verina_basic_6__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,minOfThree_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.355
survivor,verina_basic_6__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_6/verina_basic_6__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,minOfThree_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,10.778
survivor,verina_basic_6__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_6/verina_basic_6__T1_let_intro__0/model_goedel-prover-v2-8b.lean,minOfThree_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.987
survivor,verina_basic_6__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_6/verina_basic_6__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,minOfThree_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,9.67
survivor,verina_basic_6__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_6/verina_basic_6__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,minOfThree_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.796
survivor,verina_basic_6__T4_cond_invert__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_6/verina_basic_6__T4_cond_invert__0/model_deepseek-prover-v2-7b.lean,minOfThree_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.128
survivor,verina_basic_6__T4_cond_invert__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_6/verina_basic_6__T4_cond_invert__0/model_goedel-prover-v2-8b.lean,minOfThree_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.102
survivor,verina_basic_6__T4_cond_invert__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_6/verina_basic_6__T4_cond_invert__0/model_goedel-prover-v2-8b__avoid_unfold.lean,minOfThree_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,9.08
survivor,verina_basic_6__T4_cond_invert__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_6/verina_basic_6__T4_cond_invert__0/model_goedel-prover-v2-8b__hard_unfold.lean,minOfThree_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.492
survivor,verina_basic_66__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_66/verina_basic_66__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.687
survivor,verina_basic_66__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_66/verina_basic_66__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.894
survivor,verina_basic_66__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_66/verina_basic_66__T1_let_intro__0/model_goedel-prover-v2-32b.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.459
survivor,verina_basic_66__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_66/verina_basic_66__T1_let_intro__0/model_goedel-prover-v2-8b.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.779
survivor,verina_basic_66__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_66/verina_basic_66__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.545
survivor,verina_basic_66__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_66/verina_basic_66__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.352
survivor,verina_basic_66__T2_helper_extract__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_66/verina_basic_66__T2_helper_extract__0/model_goedel-prover-v2-8b__avoid_unfold.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.502
survivor,verina_basic_66__T4_cond_invert__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_66/verina_basic_66__T4_cond_invert__0/model_deepseek-prover-v2-7b.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.281
survivor,verina_basic_66__T4_cond_invert__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_66/verina_basic_66__T4_cond_invert__0/model_deepseek-prover-v2-7b__hard_unfold.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.723
survivor,verina_basic_66__T4_cond_invert__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_66/verina_basic_66__T4_cond_invert__0/model_goedel-prover-v2-32b.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.426
survivor,verina_basic_66__T4_cond_invert__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_66/verina_basic_66__T4_cond_invert__0/model_goedel-prover-v2-8b.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.503
survivor,verina_basic_66__T4_cond_invert__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_66/verina_basic_66__T4_cond_invert__0/model_goedel-prover-v2-8b__hard_unfold.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.078
survivor,verina_basic_66__T5_branch_extract__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_66/verina_basic_66__T5_branch_extract__0/model_goedel-prover-v2-8b__avoid_unfold.lean,ComputeIsEven_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.217
survivor,verina_basic_76__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_76/verina_basic_76__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,myMin_spec_satisfied,"propext, Quot.sound",2,False,,clean,6.962
survivor,verina_basic_76__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_76/verina_basic_76__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.123
survivor,verina_basic_76__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_76/verina_basic_76__T1_let_intro__0/model_goedel-prover-v2-32b.lean,myMin_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.325
survivor,verina_basic_76__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_76/verina_basic_76__T1_let_intro__0/model_goedel-prover-v2-8b.lean,myMin_spec_satisfied,propext,1,False,,clean,7.162
survivor,verina_basic_76__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_76/verina_basic_76__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.811
survivor,verina_basic_76__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_76/verina_basic_76__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,myMin_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.676
survivor,verina_basic_76__T2_helper_extract__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_76/verina_basic_76__T2_helper_extract__0/model_deepseek-prover-v2-7b__hard_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.222
survivor,verina_basic_76__T4_cond_invert__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_76/verina_basic_76__T4_cond_invert__0/model_deepseek-prover-v2-7b.lean,myMin_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.915
survivor,verina_basic_76__T4_cond_invert__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_76/verina_basic_76__T4_cond_invert__0/model_goedel-prover-v2-32b.lean,myMin_spec_satisfied,"propext, Quot.sound",2,False,,clean,8.22
survivor,verina_basic_76__T4_cond_invert__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_76/verina_basic_76__T4_cond_invert__0/model_goedel-prover-v2-8b.lean,myMin_spec_satisfied,propext,1,False,,clean,8.162
survivor,verina_basic_76__T4_cond_invert__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_76/verina_basic_76__T4_cond_invert__0/model_goedel-prover-v2-8b__avoid_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.065
survivor,verina_basic_76__T4_cond_invert__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_76/verina_basic_76__T4_cond_invert__0/model_goedel-prover-v2-8b__hard_unfold.lean,myMin_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.588
survivor,verina_basic_76__T5_branch_extract__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_76/verina_basic_76__T5_branch_extract__0/model_deepseek-prover-v2-7b.lean,myMin_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.465
survivor,verina_basic_76__T5_branch_extract__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_76/verina_basic_76__T5_branch_extract__0/model_deepseek-prover-v2-7b__hard_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.133
survivor,verina_basic_78__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_78/verina_basic_78__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,MultipleReturns_spec_satisfied,propext,1,False,,clean,6.616
survivor,verina_basic_78__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_78/verina_basic_78__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,MultipleReturns_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.059
survivor,verina_basic_78__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_78/verina_basic_78__T1_let_intro__0/model_goedel-prover-v2-32b.lean,MultipleReturns_spec_satisfied,propext,1,False,,clean,6.778
survivor,verina_basic_78__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_78/verina_basic_78__T1_let_intro__0/model_goedel-prover-v2-8b.lean,MultipleReturns_spec_satisfied,propext,1,False,,clean,6.978
survivor,verina_basic_78__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_78/verina_basic_78__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,MultipleReturns_spec_satisfied,propext,1,False,,clean,7.085
survivor,verina_basic_78__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_78/verina_basic_78__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,MultipleReturns_spec_satisfied,propext,1,False,,clean,7.487
survivor,verina_basic_78__T1_let_intro__0|qwen3-14b,artifacts/variants/verina_basic_78/verina_basic_78__T1_let_intro__0/model_qwen3-14b.lean,MultipleReturns_spec_satisfied,propext,1,False,,clean,0.936
survivor,verina_basic_78__T1_let_intro__0|qwen3-32b,artifacts/variants/verina_basic_78/verina_basic_78__T1_let_intro__0/model_qwen3-32b.lean,MultipleReturns_spec_satisfied,propext,1,False,,clean,0.951
survivor,verina_basic_78__T2_helper_extract__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_78/verina_basic_78__T2_helper_extract__0/model_deepseek-prover-v2-7b__hard_unfold.lean,MultipleReturns_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.871
survivor,verina_basic_78__T3_comm_swap__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_78/verina_basic_78__T3_comm_swap__0/model_goedel-prover-v2-8b.lean,MultipleReturns_spec_satisfied,propext,1,False,,clean,7.955
survivor,verina_basic_78__T3_comm_swap__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_78/verina_basic_78__T3_comm_swap__0/model_goedel-prover-v2-8b__hard_unfold.lean,MultipleReturns_spec_satisfied,propext,1,False,,clean,7.589
survivor,verina_basic_8__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_8/verina_basic_8__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,myMin_spec_satisfied,propext,1,False,,clean,6.814
survivor,verina_basic_8__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_8/verina_basic_8__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.224
survivor,verina_basic_8__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_8/verina_basic_8__T1_let_intro__0/model_goedel-prover-v2-32b.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.53
survivor,verina_basic_8__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_8/verina_basic_8__T1_let_intro__0/model_goedel-prover-v2-8b.lean,myMin_spec_satisfied,propext,1,False,,clean,6.846
survivor,verina_basic_8__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_8/verina_basic_8__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.628
survivor,verina_basic_8__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_8/verina_basic_8__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.501
survivor,verina_basic_8__T2_helper_extract__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_8/verina_basic_8__T2_helper_extract__0/model_goedel-prover-v2-8b__avoid_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.444
survivor,verina_basic_8__T4_cond_invert__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_8/verina_basic_8__T4_cond_invert__0/model_deepseek-prover-v2-7b.lean,myMin_spec_satisfied,propext,1,False,,clean,7.826
survivor,verina_basic_8__T4_cond_invert__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_8/verina_basic_8__T4_cond_invert__0/model_deepseek-prover-v2-7b__hard_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.85
survivor,verina_basic_8__T4_cond_invert__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_8/verina_basic_8__T4_cond_invert__0/model_goedel-prover-v2-32b.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.898
