task_id,tier,transformation,severity,equivalence_class,applicable,inapplicable_reason,candidate_generated,n_variants,variant_ids,code_loc_original,code_loc_refactored,structural_metadata
verina_basic_70,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_70__T2_helper_extract__0'],6,8.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_70,basic,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_basic_70__T3_comm_swap__0'],6,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_70,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],6,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_70,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],6,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_71,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_71__T1_let_intro__0'],10,12.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_71,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_71__T2_helper_extract__0'],10,12.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_71,basic,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_basic_71__T3_comm_swap__0'],10,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_71,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],10,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_71,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],10,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_72,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_72__T1_let_intro__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_72,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_72__T2_helper_extract__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_72,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_72,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_72,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_73,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_73__T1_let_intro__0'],8,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_73,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_73__T2_helper_extract__0'],8,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_73,basic,T3_comm_swap,E,theorem_certified,True,,True,2,"['verina_basic_73__T3_comm_swap__0', 'verina_basic_73__T3_comm_swap__1']",8,8.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_73,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],8,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_73,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],8,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 1}"
verina_basic_74,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_74__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_74,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_74__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_74,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_74,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_74,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_75,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_75__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_75,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_75__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_75,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_75,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_75,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_76,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_76__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_76,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_76__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_76,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_76,basic,T4_cond_invert,E,theorem_certified,True,,True,1,['verina_basic_76__T4_cond_invert__0'],1,2.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_76,basic,T5_branch_extract,S,definitional,True,,True,1,['verina_basic_76__T5_branch_extract__0'],1,4.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_77,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_77__T1_let_intro__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_77,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_77__T2_helper_extract__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_77,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_77,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_77,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_78,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_78__T1_let_intro__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_basic_78,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_78__T2_helper_extract__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_basic_78,basic,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_basic_78__T3_comm_swap__0'],3,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_basic_78,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_basic_78,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_basic_79,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_79__T1_let_intro__0'],4,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_79,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_79__T2_helper_extract__0'],4,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_79,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_79,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_79,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_8,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_8__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_8,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_8__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_8,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_8,basic,T4_cond_invert,E,theorem_certified,True,,True,1,['verina_basic_8__T4_cond_invert__0'],1,2.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_8,basic,T5_branch_extract,S,definitional,True,,True,1,['verina_basic_8__T5_branch_extract__0'],1,4.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_80,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_80__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_80,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_80__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_80,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_80,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_80,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_81,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_81__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_81,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_81__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_81,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_81,basic,T4_cond_invert,E,theorem_certified,True,,True,1,['verina_basic_81__T4_cond_invert__0'],1,2.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_81,basic,T5_branch_extract,S,definitional,True,,True,1,['verina_basic_81__T5_branch_extract__0'],1,4.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_82,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_82__T1_let_intro__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_82,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_82__T2_helper_extract__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_82,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],5,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_82,basic,T4_cond_invert,E,theorem_certified,True,,True,1,['verina_basic_82__T4_cond_invert__0'],5,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_82,basic,T5_branch_extract,S,definitional,True,,True,1,['verina_basic_82__T5_branch_extract__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_83,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_83__T1_let_intro__0'],8,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_basic_83,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_83__T2_helper_extract__0'],8,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_basic_83,basic,T3_comm_swap,E,theorem_certified,True,,True,2,"['verina_basic_83__T3_comm_swap__0', 'verina_basic_83__T3_comm_swap__1']",8,8.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_basic_83,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],8,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_basic_83,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],8,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_basic_84,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_84__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_84,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_84__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_84,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_84,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_84,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_85,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_85__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_85,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_85__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_85,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_85,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_85,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_86,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_86__T1_let_intro__0'],4,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_86,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_86__T2_helper_extract__0'],4,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_86,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_86,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_86,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 1, 'n_plus': 0}"
verina_basic_87,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_87__T1_let_intro__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_87,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_87__T2_helper_extract__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
